isoformUpregulated	isoformDownregulated	gene_id	gene_name	condition_1	condition_2
uc010sjd.1	uc001rgh.2	chr12:25205241..25261268,+	LRMP	LUSC_ctrl	LUSC_cancer
uc001rhd.2	uc001rhe.2	chr12:26348269..26405853,+	SSPN	KICH_ctrl	KICH_cancer
uc001rhd.2	uc001rhe.2	chr12:26348269..26405853,+	SSPN	KIRC_ctrl	KIRC_cancer
uc001rhd.2	uc001rhe.2	chr12:26348269..26405853,+	SSPN	STAD_ctrl	STAD_cancer
uc001rhd.2	uc001rhe.2	chr12:26348269..26405853,+	SSPN	THCA_ctrl	THCA_cancer
uc001rhn.2	uc001rhm.2	chr12:27091316..27118862,+	FGFR1OP2	LUAD_ctrl	LUAD_cancer
uc001rhn.2	uc001rhm.2	chr12:27091316..27118862,+	FGFR1OP2	LUAD_ctrl	LUAD_cancer
uc001rhn.2	uc001rhm.2	chr12:27091316..27118862,+	FGFR1OP2	LUSC_ctrl	LUSC_cancer
uc001rhn.2	uc001rhm.2	chr12:27091316..27118862,+	FGFR1OP2	LUSC_ctrl	LUSC_cancer
uc001rhr.2	uc001rhs.2	chr12:27397078..27478888,+	STK38L	LUSC_ctrl	LUSC_cancer
uc001rhr.2	uc001rhs.2	chr12:27397078..27478888,+	STK38L	LUSC_ctrl	LUSC_cancer
uc001rif.1	uc001ria.2	chr12:27677045..27848496,+	PPFIBP1	KIRC_ctrl	KIRC_cancer
uc001riy.2	uc001rja.2	chr12:29653759..29937692,-	TMTC1	KICH_ctrl	KICH_cancer
uc001riy.2	uc001rja.2	chr12:29653759..29937692,-	TMTC1	KICH_ctrl	KICH_cancer
uc001qhx.2	uc001qib.2	chr12:299250..323371,-	SLC6A12	KICH_ctrl	KICH_cancer
uc001qhy.2	uc001qib.2	chr12:299250..323371,-	SLC6A12	KICH_ctrl	KICH_cancer
uc010skb.1	uc001rke.2	chr12:31433527..31479159,-	FAM60A	KICH_ctrl	KICH_cancer
uc010skb.1	uc001rke.2	chr12:31433527..31479159,-	FAM60A	KICH_ctrl	KICH_cancer
uc010skb.1	uc001rke.2	chr12:31433527..31479159,-	FAM60A	KICH_ctrl	KICH_cancer
uc010skb.1	uc010sjz.1	chr12:31433527..31479159,-	FAM60A	KIRC_ctrl	KIRC_cancer
uc010skb.1	uc010sjz.1	chr12:31433527..31479159,-	FAM60A	KIRC_ctrl	KIRC_cancer
uc010skb.1	uc010sjz.1	chr12:31433527..31479159,-	FAM60A	KIRC_ctrl	KIRC_cancer
uc010skb.1	uc010sjz.1	chr12:31433527..31479159,-	FAM60A	KIRP_ctrl	KIRP_cancer
uc010skb.1	uc010sjz.1	chr12:31433527..31479159,-	FAM60A	KIRP_ctrl	KIRP_cancer
uc010skb.1	uc010sjz.1	chr12:31433527..31479159,-	FAM60A	KIRP_ctrl	KIRP_cancer
uc010skb.1	uc010sjz.1	chr12:31433527..31479159,-	FAM60A	PRAD_ctrl	PRAD_cancer
uc010skb.1	uc010sjz.1	chr12:31433527..31479159,-	FAM60A	PRAD_ctrl	PRAD_cancer
uc010skb.1	uc010sjz.1	chr12:31433527..31479159,-	FAM60A	PRAD_ctrl	PRAD_cancer
uc010skb.1	uc010sjz.1	chr12:31433527..31479159,-	FAM60A	THCA_ctrl	THCA_cancer
uc010skb.1	uc010sjz.1	chr12:31433527..31479159,-	FAM60A	THCA_ctrl	THCA_cancer
uc010skb.1	uc010sjz.1	chr12:31433527..31479159,-	FAM60A	THCA_ctrl	THCA_cancer
uc001rkk.1	uc001rki.1	chr12:31535157..31743952,-	DENND5B	COAD_ctrl	COAD_cancer
uc001rkk.1	uc001rki.1	chr12:31535157..31743952,-	DENND5B	COAD_ctrl	COAD_cancer
uc001rkk.1	uc001rki.1	chr12:31535157..31743952,-	DENND5B	KIRP_ctrl	KIRP_cancer
uc001rkk.1	uc001rki.1	chr12:31535157..31743952,-	DENND5B	KIRP_ctrl	KIRP_cancer
uc009zjs.2	uc001rkq.3	chr12:31824073..31882108,-	AMN1	KIRP_ctrl	KIRP_cancer
uc009zjs.2	uc001rkq.3	chr12:31824073..31882108,-	AMN1	KIRP_ctrl	KIRP_cancer
uc009zjs.2	uc001rkq.3	chr12:31824073..31882108,-	AMN1	KIRP_ctrl	KIRP_cancer
uc001rkt.2	uc001rks.2	chr12:32112353..32146031,+	C12orf35	STAD_ctrl	STAD_cancer
uc001rkt.2	uc001rks.2	chr12:32112353..32146031,+	C12orf35	STAD_ctrl	STAD_cancer
uc001rkt.2	uc001rks.2	chr12:32112353..32146031,+	C12orf35	STAD_ctrl	STAD_cancer
uc001rkt.2	uc001rks.2	chr12:32112353..32146031,+	C12orf35	THCA_ctrl	THCA_cancer
uc001rkt.2	uc001rks.2	chr12:32112353..32146031,+	C12orf35	THCA_ctrl	THCA_cancer
uc001rkt.2	uc001rks.2	chr12:32112353..32146031,+	C12orf35	THCA_ctrl	THCA_cancer
uc001qic.1	uc001qid.1	chr12:329791..372002,-	SLC6A13	KIRC_ctrl	KIRC_cancer
uc001qic.1	uc001qid.1	chr12:329791..372002,-	SLC6A13	KIRC_ctrl	KIRC_cancer
uc010sdl.1	uc001qid.1	chr12:329791..372002,-	SLC6A13	KIRC_ctrl	KIRC_cancer
uc010sdl.1	uc001qid.1	chr12:329791..372002,-	SLC6A13	KIRC_ctrl	KIRC_cancer
uc010sdl.1	uc001qid.1	chr12:329791..372002,-	SLC6A13	KIRC_ctrl	KIRC_cancer
uc010sdl.1	uc001qid.1	chr12:329791..372002,-	SLC6A13	KIRP_ctrl	KIRP_cancer
uc010sdl.1	uc001qid.1	chr12:329791..372002,-	SLC6A13	KIRP_ctrl	KIRP_cancer
uc010sdl.1	uc001qid.1	chr12:329791..372002,-	SLC6A13	KIRP_ctrl	KIRP_cancer
uc010seo.1	uc001qmi.1	chr12:3716318..3862366,-	EFCAB4B	HNSC_ctrl	HNSC_cancer
uc010seo.1	uc001qmi.1	chr12:3716318..3862366,-	EFCAB4B	HNSC_ctrl	HNSC_cancer
uc001rlu.2	uc010skl.1	chr12:39687031..39836918,-	KIF21A	THCA_ctrl	THCA_cancer
uc001rlu.2	uc010skl.1	chr12:39687031..39836918,-	KIF21A	THCA_ctrl	THCA_cancer
uc009zjw.2	uc001rmg.3	chr12:40618813..40763084,+	LRRK2	KIRC_ctrl	KIRC_cancer
uc009zjw.2	uc001rmg.3	chr12:40618813..40763084,+	LRRK2	KIRC_ctrl	KIRC_cancer
uc001rnd.2	uc001rnc.2	chr12:42632249..42853517,+	PPHLN1	KICH_ctrl	KICH_cancer
uc001roe.2	uc001rod.2	chr12:44229962..44783540,+	TMEM117	BRCA_ctrl	BRCA_cancer
uc001rou.1	uc001ros.1	chr12:46123620..46301819,+	ARID2	KIRP_ctrl	KIRP_cancer
uc001rou.1	uc001ros.1	chr12:46123620..46301819,+	ARID2	KIRP_ctrl	KIRP_cancer
uc001rou.1	uc001ros.1	chr12:46123620..46301819,+	ARID2	THCA_ctrl	THCA_cancer
uc001rou.1	uc001ros.1	chr12:46123620..46301819,+	ARID2	THCA_ctrl	THCA_cancer
uc010sli.1	uc001rpg.2	chr12:46751972..46766645,-	SLC38A2	THCA_ctrl	THCA_cancer
uc010ses.1	uc001qnc.2	chr12:4758283..4796397,+	NDUFA9	KIRP_ctrl	KIRP_cancer
uc010ses.1	uc001qnc.2	chr12:4758283..4796397,+	NDUFA9	KIRP_ctrl	KIRP_cancer
uc001rqa.2	uc001rpz.3	chr12:48128455..48164823,-	RAPGEF3	KICH_ctrl	KICH_cancer
uc001rqa.2	uc001rpz.3	chr12:48128455..48164823,-	RAPGEF3	KICH_ctrl	KICH_cancer
uc001rqa.2	uc001rpz.3	chr12:48128455..48164823,-	RAPGEF3	KICH_ctrl	KICH_cancer
uc001rse.1	uc009zkz.1	chr12:49086752..49110781,-	CCNT1	COAD_ctrl	COAD_cancer
uc001rse.1	uc009zkz.1	chr12:49086752..49110781,-	CCNT1	COAD_ctrl	COAD_cancer
uc001rse.1	uc009zkz.1	chr12:49086752..49110781,-	CCNT1	LUAD_ctrl	LUAD_cancer
uc001rse.1	uc009zkz.1	chr12:49086752..49110781,-	CCNT1	LUAD_ctrl	LUAD_cancer
uc001rse.1	uc009zkz.1	chr12:49086752..49110781,-	CCNT1	LUSC_ctrl	LUSC_cancer
uc001rse.1	uc009zkz.1	chr12:49086752..49110781,-	CCNT1	LUSC_ctrl	LUSC_cancer
uc001ruu.1	uc001ruw.1	chr12:50031724..50101197,-	FMNL3	COAD_ctrl	COAD_cancer
uc001ruv.1	uc001ruw.1	chr12:50031724..50101197,-	FMNL3	STAD_ctrl	STAD_cancer
uc001rvc.3	uc009zlk.2	chr12:50184929..50222208,-	NCKAP5L	STAD_ctrl	STAD_cancer
uc001rvc.3	uc009zlk.2	chr12:50184929..50222208,-	NCKAP5L	STAD_ctrl	STAD_cancer
uc001rvc.3	uc009zlk.2	chr12:50184929..50222208,-	NCKAP5L	THCA_ctrl	THCA_cancer
uc001rvc.3	uc009zlk.2	chr12:50184929..50222208,-	NCKAP5L	THCA_ctrl	THCA_cancer
uc001rwh.3	uc001rwj.3	chr12:50569565..50677353,-	LIMA1	HNSC_ctrl	HNSC_cancer
uc001rwh.3	uc001rwj.3	chr12:50569565..50677353,-	LIMA1	KICH_ctrl	KICH_cancer
uc001rwh.3	uc001rwj.3	chr12:50569565..50677353,-	LIMA1	KIRC_ctrl	KIRC_cancer
uc001rwh.3	uc001rwj.3	chr12:50569565..50677353,-	LIMA1	KIRP_ctrl	KIRP_cancer
uc001rwh.3	uc001rwj.3	chr12:50569565..50677353,-	LIMA1	LUSC_ctrl	LUSC_cancer
uc001rwi.3	uc001rwj.3	chr12:50569565..50677353,-	LIMA1	LUSC_ctrl	LUSC_cancer
uc001rwt.1	uc001rwp.1	chr12:50794650..50873788,+	LARP4	COAD_ctrl	COAD_cancer
uc001rwt.1	uc001rwp.1	chr12:50794650..50873788,+	LARP4	COAD_ctrl	COAD_cancer
uc001rwt.1	uc001rwp.1	chr12:50794650..50873788,+	LARP4	THCA_ctrl	THCA_cancer
uc001rwt.1	uc001rwp.1	chr12:50794650..50873788,+	LARP4	THCA_ctrl	THCA_cancer
uc009zlt.2	uc001rwv.2	chr12:50898768..51142448,+	DIP2B	THCA_ctrl	THCA_cancer
uc009zlt.2	uc001rwv.2	chr12:50898768..51142448,+	DIP2B	THCA_ctrl	THCA_cancer
uc001rxg.1	uc001rxj.1	chr12:51373319..51422058,-	SLC11A2	KIRC_ctrl	KIRC_cancer
uc001rxg.1	uc001rxj.1	chr12:51373319..51422058,-	SLC11A2	KIRP_ctrl	KIRP_cancer
uc001rxg.1	uc001rxj.1	chr12:51373319..51422058,-	SLC11A2	THCA_ctrl	THCA_cancer
uc010snm.1	uc001rzj.2	chr12:52301202..52317144,+	ACVRL1	KIRP_ctrl	KIRP_cancer
uc010snm.1	uc001rzj.2	chr12:52301202..52317144,+	ACVRL1	KIRP_ctrl	KIRP_cancer
uc009zmc.2	uc001rzt.2	chr12:52416616..52453285,+	NR4A1	KIRP_ctrl	KIRP_cancer
uc009zmc.2	uc001rzt.2	chr12:52416616..52453285,+	NR4A1	KIRP_ctrl	KIRP_cancer
uc001sby.2	uc001sbw.2	chr12:53551448..53575135,-	CSAD	LIHC_ctrl	LIHC_cancer
uc001scc.2	uc009zmv.2	chr12:53585108..53601000,-	ITGB7	KIRC_ctrl	KIRC_cancer
uc001scc.2	uc009zmv.2	chr12:53585108..53601000,-	ITGB7	KIRC_ctrl	KIRC_cancer
uc001sck.2	uc010soe.1	chr12:53662083..53687427,+	ESPL1	STAD_ctrl	STAD_cancer
uc001sck.2	uc010soe.1	chr12:53662083..53687427,+	ESPL1	STAD_ctrl	STAD_cancer
uc001seb.3	uc001sdz.2	chr12:53901640..54020199,-	ATF7	BRCA_ctrl	BRCA_cancer
uc001seb.3	uc001sdz.2	chr12:53901640..54020199,-	ATF7	BRCA_ctrl	BRCA_cancer
uc001seb.3	uc001sdz.2	chr12:53901640..54020199,-	ATF7	BRCA_ctrl	BRCA_cancer
uc001seh.2	uc001sef.2	chr12:54104903..54121307,-	CALCOCO1	KIRP_ctrl	KIRP_cancer
uc001seh.2	uc001sef.2	chr12:54104903..54121307,-	CALCOCO1	LUAD_ctrl	LUAD_cancer
uc001see.2	uc001sef.2	chr12:54104903..54121307,-	CALCOCO1	STAD_ctrl	STAD_cancer
uc001ses.2	uc001sev.2	chr12:54410642..54424606,+	HOXC6	BRCA_ctrl	BRCA_cancer
uc001sev.2	uc001ses.2	chr12:54410642..54424606,+	HOXC6	KICH_ctrl	KICH_cancer
uc001sev.2	uc001ses.2	chr12:54410642..54424606,+	HOXC6	KIRC_ctrl	KIRC_cancer
uc001sev.2	uc001ses.2	chr12:54410642..54424606,+	HOXC6	KIRP_ctrl	KIRP_cancer
uc001sfv.1	uc001sfy.3	chr12:54762920..54785083,-	ZNF385A	KIRP_ctrl	KIRP_cancer
uc001shf.2	uc001shh.2	chr12:56078356..56106089,-	ITGA7	KIRP_ctrl	KIRP_cancer
uc001shf.2	uc001shh.2	chr12:56078356..56106089,-	ITGA7	KIRP_ctrl	KIRP_cancer
uc001shf.2	uc001shh.2	chr12:56078356..56106089,-	ITGA7	KIRP_ctrl	KIRP_cancer
uc001shf.2	uc001shh.2	chr12:56078356..56106089,-	ITGA7	THCA_ctrl	THCA_cancer
uc001shf.2	uc001shh.2	chr12:56078356..56106089,-	ITGA7	THCA_ctrl	THCA_cancer
uc001shf.2	uc001shh.2	chr12:56078356..56106089,-	ITGA7	THCA_ctrl	THCA_cancer
uc001sib.2	uc001sia.2	chr12:56229215..56236735,-	MMP19	THCA_ctrl	THCA_cancer
uc001sib.2	uc001sia.2	chr12:56229215..56236735,-	MMP19	THCA_ctrl	THCA_cancer
uc001sib.2	uc001sia.2	chr12:56229215..56236735,-	MMP19	THCA_ctrl	THCA_cancer
uc001sib.2	uc010spw.1	chr12:56229215..56236735,-	MMP19	THCA_ctrl	THCA_cancer
uc001sib.2	uc010spw.1	chr12:56229215..56236735,-	MMP19	THCA_ctrl	THCA_cancer
uc001skb.2	uc001ska.2	chr12:56555637..56583351,-	SMARCC2	BRCA_ctrl	BRCA_cancer
uc001skb.2	uc001ska.2	chr12:56555637..56583351,-	SMARCC2	COAD_ctrl	COAD_cancer
uc001skb.2	uc001ska.2	chr12:56555637..56583351,-	SMARCC2	KICH_ctrl	KICH_cancer
uc001skb.2	uc001ska.2	chr12:56555637..56583351,-	SMARCC2	LUAD_ctrl	LUAD_cancer
uc001skb.2	uc001ska.2	chr12:56555637..56583351,-	SMARCC2	LUSC_ctrl	LUSC_cancer
uc001skb.2	uc001ska.2	chr12:56555637..56583351,-	SMARCC2	STAD_ctrl	STAD_cancer
uc009zot.2	uc001slj.2	chr12:56864737..56882181,-	GLS2	LIHC_ctrl	LIHC_cancer
uc001qik.1	uc001qii.1	chr12:569543..671058,+	B4GALNT3	COAD_ctrl	COAD_cancer
uc001qik.1	uc001qii.1	chr12:569543..671058,+	B4GALNT3	COAD_ctrl	COAD_cancer
uc001slo.1	uc001slp.1	chr12:56989380..57030163,-	BAZ2A	KIRC_ctrl	KIRC_cancer
uc001slo.1	uc001slp.1	chr12:56989380..57030163,-	BAZ2A	KIRC_ctrl	KIRC_cancer
uc001slo.1	uc001slp.1	chr12:56989380..57030163,-	BAZ2A	KIRC_ctrl	KIRC_cancer
uc001slo.1	uc001slp.1	chr12:56989380..57030163,-	BAZ2A	KIRP_ctrl	KIRP_cancer
uc001slo.1	uc001slp.1	chr12:56989380..57030163,-	BAZ2A	KIRP_ctrl	KIRP_cancer
uc001slo.1	uc001slp.1	chr12:56989380..57030163,-	BAZ2A	KIRP_ctrl	KIRP_cancer
uc001slo.1	uc001slp.1	chr12:56989380..57030163,-	BAZ2A	THCA_ctrl	THCA_cancer
uc001slo.1	uc001slp.1	chr12:56989380..57030163,-	BAZ2A	THCA_ctrl	THCA_cancer
uc001slo.1	uc001slp.1	chr12:56989380..57030163,-	BAZ2A	THCA_ctrl	THCA_cancer
uc001smx.2	uc001smy.2	chr12:57449427..57472574,-	TMEM194A	KIRC_ctrl	KIRC_cancer
uc001smx.2	uc001smy.2	chr12:57449427..57472574,-	TMEM194A	THCA_ctrl	THCA_cancer
uc010srd.1	uc001sna.2	chr12:57489195..57522883,-	STAT6	KICH_ctrl	KICH_cancer
uc010srd.1	uc001sna.2	chr12:57489195..57522883,-	STAT6	KICH_ctrl	KICH_cancer
uc010srd.1	uc001sna.2	chr12:57489195..57522883,-	STAT6	KIRP_ctrl	KIRP_cancer
uc010srd.1	uc001sna.2	chr12:57489195..57522883,-	STAT6	KIRP_ctrl	KIRP_cancer
uc001snp.2	uc001snq.2	chr12:57637242..57644976,-	STAC3	BRCA_ctrl	BRCA_cancer
uc010ssg.1	uc009zqf.2	chr12:58213712..58240747,-	CTDSP2	KIRC_ctrl	KIRC_cancer
uc010ssg.1	uc001sqm.2	chr12:58213712..58240747,-	CTDSP2	KIRP_ctrl	KIRP_cancer
uc010ssg.1	uc009zqf.2	chr12:58213712..58240747,-	CTDSP2	KIRP_ctrl	KIRP_cancer
uc001srb.1	uc001src.1	chr12:62654187..62799898,+	USP15	LIHC_ctrl	LIHC_cancer
uc010sso.1	uc001srp.1	chr12:63952693..64062354,-	DPY19L2	KICH_ctrl	KICH_cancer
uc010sso.1	uc001srp.1	chr12:63952693..64062354,-	DPY19L2	KIRC_ctrl	KIRC_cancer
uc010sso.1	uc001srp.1	chr12:63952693..64062354,-	DPY19L2	KIRP_ctrl	KIRP_cancer
uc001qnt.2	uc001qnu.2	chr12:6437924..6451261,-	TNFRSF1A	KICH_ctrl	KICH_cancer
uc001qnt.2	uc001qnu.2	chr12:6437924..6451261,-	TNFRSF1A	KICH_ctrl	KICH_cancer
uc001qnt.2	uc001qnu.2	chr12:6437924..6451261,-	TNFRSF1A	KICH_ctrl	KICH_cancer
uc001qnv.2	uc001qnw.2	chr12:6456011..6486523,-	SCNN1A	KIRP_ctrl	KIRP_cancer
uc001ssf.2	uc001ssg.3	chr12:65107224..65153226,-	GNS	STAD_ctrl	STAD_cancer
uc001ssf.2	uc001ssg.3	chr12:65107224..65153226,-	GNS	THCA_ctrl	THCA_cancer
uc001qod.2	uc001qoe.2	chr12:6554051..6560883,+	CD27	KIRC_ctrl	KIRC_cancer
uc001qod.2	uc001qoe.2	chr12:6554051..6560883,+	CD27	KIRC_ctrl	KIRC_cancer
uc001qod.2	uc001qoe.2	chr12:6554051..6560883,+	CD27	KIRC_ctrl	KIRC_cancer
uc001qod.2	uc001qoe.2	chr12:6554051..6560883,+	CD27	KIRC_ctrl	KIRC_cancer
uc001ssn.2	uc001ssm.2	chr12:65672488..65860680,+	MSRB3	BRCA_ctrl	BRCA_cancer
uc001ssn.2	uc001ssm.2	chr12:65672488..65860680,+	MSRB3	COAD_ctrl	COAD_cancer
uc001ssn.2	uc001ssm.2	chr12:65672488..65860680,+	MSRB3	HNSC_ctrl	HNSC_cancer
uc001ssn.2	uc001ssm.2	chr12:65672488..65860680,+	MSRB3	STAD_ctrl	STAD_cancer
uc001qol.2	uc001qoj.2	chr12:6571406..6579843,-	VAMP1	KICH_ctrl	KICH_cancer
uc001qol.2	uc001qoj.2	chr12:6571406..6579843,-	VAMP1	KICH_ctrl	KICH_cancer
uc001qol.2	uc001qoj.2	chr12:6571406..6579843,-	VAMP1	PRAD_ctrl	PRAD_cancer
uc001qol.2	uc001qoj.2	chr12:6571406..6579843,-	VAMP1	PRAD_ctrl	PRAD_cancer
uc001qol.2	uc001qoj.2	chr12:6571406..6579843,-	VAMP1	STAD_ctrl	STAD_cancer
uc001qol.2	uc001qoj.2	chr12:6571406..6579843,-	VAMP1	STAD_ctrl	STAD_cancer
uc010ssw.1	uc010ssx.1	chr12:66516850..66563807,-	LLPH	LUAD_ctrl	LUAD_cancer
uc010ssw.1	uc010ssx.1	chr12:66516850..66563807,-	LLPH	LUAD_ctrl	LUAD_cancer
uc010ssy.1	uc001sth.2	chr12:66582978..66648392,+	IRAK3	BRCA_ctrl	BRCA_cancer
uc010ssy.1	uc001sth.2	chr12:66582978..66648392,+	IRAK3	BRCA_ctrl	BRCA_cancer
uc001sto.2	uc001stn.2	chr12:67663061..67708388,+	CAND1	THCA_ctrl	THCA_cancer
uc010sfj.1	uc001qqv.1	chr12:6898651..6929976,+	CD4	COAD_ctrl	COAD_cancer
uc010sfj.1	uc001qqv.1	chr12:6898651..6929976,+	CD4	COAD_ctrl	COAD_cancer
uc010sfj.1	uc001qqv.1	chr12:6898651..6929976,+	CD4	COAD_ctrl	COAD_cancer
uc010sfj.1	uc001qqv.1	chr12:6898651..6929976,+	CD4	KICH_ctrl	KICH_cancer
uc010sfj.1	uc001qqv.1	chr12:6898651..6929976,+	CD4	KICH_ctrl	KICH_cancer
uc010sfj.1	uc001qqv.1	chr12:6898651..6929976,+	CD4	KICH_ctrl	KICH_cancer
uc010sfj.1	uc001qqv.1	chr12:6898651..6929976,+	CD4	LUSC_ctrl	LUSC_cancer
uc010sfj.1	uc001qqv.1	chr12:6898651..6929976,+	CD4	LUSC_ctrl	LUSC_cancer
uc010sfj.1	uc001qqv.1	chr12:6898651..6929976,+	CD4	LUSC_ctrl	LUSC_cancer
uc010sfj.1	uc001qqv.1	chr12:6898651..6929976,+	CD4	THCA_ctrl	THCA_cancer
uc010sfj.1	uc001qqv.1	chr12:6898651..6929976,+	CD4	THCA_ctrl	THCA_cancer
uc010sfj.1	uc001qqv.1	chr12:6898651..6929976,+	CD4	THCA_ctrl	THCA_cancer
uc001suo.2	uc001sui.2	chr12:69201971..69239211,+	MDM2	KIRC_ctrl	KIRC_cancer
uc001suo.2	uc001sui.2	chr12:69201971..69239211,+	MDM2	KIRC_ctrl	KIRC_cancer
uc009zrg.2	uc001sui.2	chr12:69201971..69239211,+	MDM2	KIRC_ctrl	KIRC_cancer
uc009zrg.2	uc001sui.2	chr12:69201971..69239211,+	MDM2	KIRC_ctrl	KIRC_cancer
uc001suo.2	uc001sui.2	chr12:69201971..69239211,+	MDM2	KIRP_ctrl	KIRP_cancer
uc001suo.2	uc001sui.2	chr12:69201971..69239211,+	MDM2	KIRP_ctrl	KIRP_cancer
uc009zrg.2	uc001sui.2	chr12:69201971..69239211,+	MDM2	KIRP_ctrl	KIRP_cancer
uc009zrg.2	uc001sui.2	chr12:69201971..69239211,+	MDM2	KIRP_ctrl	KIRP_cancer
uc009zrg.2	uc001sui.2	chr12:69201971..69239211,+	MDM2	THCA_ctrl	THCA_cancer
uc009zrg.2	uc001sui.2	chr12:69201971..69239211,+	MDM2	THCA_ctrl	THCA_cancer
uc001qrn.1	uc001qrr.2	chr12:6982733..7023405,+	LRRC23	KICH_ctrl	KICH_cancer
uc001qrn.1	uc001qrr.2	chr12:6982733..7023405,+	LRRC23	KICH_ctrl	KICH_cancer
uc001svl.1	uc001svm.2	chr12:70132631..70216982,+	RAB3IP	LUAD_ctrl	LUAD_cancer
uc001svl.1	uc001svm.2	chr12:70132631..70216982,+	RAB3IP	LUSC_ctrl	LUSC_cancer
uc001svl.1	uc001svp.2	chr12:70132631..70216982,+	RAB3IP	LUSC_ctrl	LUSC_cancer
uc010sfr.1	uc001qsa.1	chr12:7055740..7070479,+	PTPN6	KIRC_ctrl	KIRC_cancer
uc010sfr.1	uc001qsa.1	chr12:7055740..7070479,+	PTPN6	KIRP_ctrl	KIRP_cancer
uc001svv.2	uc009zro.2	chr12:70636777..70748772,+	CNOT2	LUSC_ctrl	LUSC_cancer
uc010sfw.1	uc001qsi.2	chr12:7085348..7125842,-	LPCAT3	KIRP_ctrl	KIRP_cancer
uc010sfw.1	uc001qsi.2	chr12:7085348..7125842,-	LPCAT3	THCA_ctrl	THCA_cancer
uc010stp.1	uc001swb.3	chr12:70910634..71031219,-	PTPRB	LUSC_ctrl	LUSC_cancer
uc009zru.1	uc001sws.2	chr12:72079878..72097837,+	TMEM19	BRCA_ctrl	BRCA_cancer
uc009zru.1	uc001sws.2	chr12:72079878..72097837,+	TMEM19	BRCA_ctrl	BRCA_cancer
uc009zru.1	uc001sws.2	chr12:72079878..72097837,+	TMEM19	BRCA_ctrl	BRCA_cancer
uc009zru.1	uc001sws.2	chr12:72079878..72097837,+	TMEM19	LUAD_ctrl	LUAD_cancer
uc009zru.1	uc001sws.2	chr12:72079878..72097837,+	TMEM19	LUAD_ctrl	LUAD_cancer
uc009zru.1	uc001sws.2	chr12:72079878..72097837,+	TMEM19	LUAD_ctrl	LUAD_cancer
uc009zru.1	uc001sws.2	chr12:72079878..72097837,+	TMEM19	LUSC_ctrl	LUSC_cancer
uc009zru.1	uc001sws.2	chr12:72079878..72097837,+	TMEM19	LUSC_ctrl	LUSC_cancer
uc009zru.1	uc001sws.2	chr12:72079878..72097837,+	TMEM19	LUSC_ctrl	LUSC_cancer
uc001qsr.2	uc001qst.2	chr12:7282967..7311528,+	CLSTN3	LUAD_ctrl	LUAD_cancer
uc001qsr.2	uc001qst.2	chr12:7282967..7311528,+	CLSTN3	LUAD_ctrl	LUAD_cancer
uc001qsr.2	uc001qst.2	chr12:7282967..7311528,+	CLSTN3	LUAD_ctrl	LUAD_cancer
uc001qsr.2	uc001qst.2	chr12:7282967..7311528,+	CLSTN3	LUSC_ctrl	LUSC_cancer
uc001qsr.2	uc001qst.2	chr12:7282967..7311528,+	CLSTN3	LUSC_ctrl	LUSC_cancer
uc001qsr.2	uc001qst.2	chr12:7282967..7311528,+	CLSTN3	LUSC_ctrl	LUSC_cancer
uc009zsb.1	uc001sxs.2	chr12:75874513..75895715,+	GLIPR1	HNSC_ctrl	HNSC_cancer
uc010stx.1	uc001sxt.2	chr12:75891421..75905418,-	KRR1	LUAD_ctrl	LUAD_cancer
uc010stx.1	uc001sxt.2	chr12:75891421..75905418,-	KRR1	LUAD_ctrl	LUAD_cancer
uc010stx.1	uc001sxt.2	chr12:75891421..75905418,-	KRR1	LUAD_ctrl	LUAD_cancer
uc010stx.1	uc001sxt.2	chr12:75891421..75905418,-	KRR1	LUSC_ctrl	LUSC_cancer
uc010stx.1	uc001sxt.2	chr12:75891421..75905418,-	KRR1	LUSC_ctrl	LUSC_cancer
uc010stx.1	uc001sxt.2	chr12:75891421..75905418,-	KRR1	LUSC_ctrl	LUSC_cancer
uc001szn.1	uc001szl.1	chr12:81471809..81649582,+	ACSS3	KICH_ctrl	KICH_cancer
uc009zgg.1	uc010sgl.1	chr12:8834216..8935685,+	RIMKLB	KIRC_ctrl	KIRC_cancer
uc009zgg.1	uc010sgl.1	chr12:8834216..8935685,+	RIMKLB	KIRC_ctrl	KIRC_cancer
uc009zgg.1	uc010sgl.1	chr12:8834216..8935685,+	RIMKLB	KIRC_ctrl	KIRC_cancer
uc009zgg.1	uc010sgl.1	chr12:8834216..8935685,+	RIMKLB	KIRC_ctrl	KIRC_cancer
uc001tap.2	uc001tao.2	chr12:88429268..88443936,+	C12orf29	KIRP_ctrl	KIRP_cancer
uc001tap.2	uc001tao.2	chr12:88429268..88443936,+	C12orf29	KIRP_ctrl	KIRP_cancer
uc001taq.2	uc001tar.2	chr12:88442791..88535993,-	CEP290	KIRC_ctrl	KIRC_cancer
uc001taq.2	uc001tar.2	chr12:88442791..88535993,-	CEP290	THCA_ctrl	THCA_cancer
uc009zsn.2	uc001taw.2	chr12:88886569..88974238,-	KITLG	KIRC_ctrl	KIRC_cancer
uc009zsn.2	uc001taw.2	chr12:88886569..88974238,-	KITLG	KIRC_ctrl	KIRC_cancer
uc009zsn.2	uc001taw.2	chr12:88886569..88974238,-	KITLG	KIRC_ctrl	KIRC_cancer
uc009zsn.2	uc001taw.2	chr12:88886569..88974238,-	KITLG	KIRC_ctrl	KIRC_cancer
